queries,pattern,hash_avg,hash_std,hash_times,linear_avg,linear_std,linear_times,speedup
100,random,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8106493949890137,0.641486815314102,"[1.4667510986328125, 1.313924789428711, 1.0919570922851562, 0.9999275207519531, 0.9262561798095703, 1.0752677917480469, 1.0001659393310547, 1.0137557983398438, 0.99945068359375, 0.0, 0.0, 0.9949207305908203, 0.9963512420654297, 0.9944438934326172, 0.0, 0.9634494781494141, 0.0, 0.0, 0.0, 1.03759765625, 0.0, 0.0, 1.5816688537597656, 2.362489700317383, 0.0, 0.9942054748535156, 1.104593276977539, 0.0, 1.4548301696777344, 1.4500617980957031, 0.0, 0.0, 1.4934539794921875, 1.0523796081542969, 0.0, 0.0, 0.0, 1.0399818420410156, 2.0165443420410156, 0.9877681732177734, 0.99945068359375, 0.0, 0.0, 1.0006427764892578, 0.99945068359375, 1.3785362243652344, 1.0902881622314453, 0.0, 0.0, 1.0001659393310547, 0.9999275207519531, 0.9262561798095703, 0.0, 0.9992122650146484, 0.0, 2.2230148315429688, 2.0563602447509766, 1.4071464538574219, 1.2829303741455078, 1.0325908660888672, 0.9982585906982422, 1.1827945709228516, 0.0, 0.0, 2.0263195037841797, 1.0006427764892578, 0.99945068359375, 1.9915103912353516, 1.001596450805664, 0.0, 1.0902881622314453, 0.0, 0.9825229644775391, 1.0004043579101562, 1.0006427764892578, 1.0068416595458984, 0.0, 0.9989738464355469, 0.0, 1.0004043579101562, 1.5444755554199219, 1.0976791381835938, 1.0077953338623047, 0.0, 2.000093460083008, 0.9965896606445312, 0.9944438934326172, 0.9253025054931641, 0.99945068359375, 0.0, 1.1060237884521484, 0.0, 0.9884834289550781, 0.0, 1.0058879852294922, 0.0, 1.9910335540771484, 1.0006427764892578, 1.318216323852539, 0.0]",inf
100,sequential,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",inf
100,clustered,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.34912586212158203,0.5049796214158013,"[1.2760162353515625, 0.0, 0.0, 1.0116100311279297, 0.0, 0.0, 1.007080078125, 0.0, 0.0, 0.9174346923828125, 0.0, 0.0, 1.043558120727539, 0.0, 0.0, 0.9553432464599609, 0.0, 0.0, 1.0814666748046875, 0.0, 0.0, 1.0094642639160156, 0.0, 0.0, 0.9934902191162109, 0.0, 0.0, 1.0008811950683594, 0.0, 0.0, 0.0, 1.3041496276855469, 0.0, 0.0, 1.0755062103271484, 0.0, 0.0, 1.0058879852294922, 0.0, 0.0, 0.9934902191162109, 0.0, 0.0, 1.0013580322265625, 0.0, 0.0, 0.0, 1.0790824890136719, 0.0, 0.0, 1.3227462768554688, 0.0, 0.0, 1.02996826171875, 0.0, 0.0, 0.0, 1.0323524475097656, 0.0, 0.8959770202636719, 0.0, 1.3229846954345703, 0.0, 0.9977817535400391, 0.0, 0.0, 0.0, 1.0917186737060547, 0.0, 0.0, 0.9853839874267578, 0.0, 0.0, 0.0, 1.4481544494628906, 0.0, 0.0, 1.0828971862792969, 0.0, 0.0, 0.9996891021728516, 0.0, 0.0, 0.9989738464355469, 0.0, 0.0, 0.9996891021728516, 0.0, 0.5812644958496094, 0.0, 0.0, 1.077890396118164, 0.0, 0.0, 1.1942386627197266, 0.0, 0.0, 0.0, 1.0950565338134766, 0.0]",inf
100,mixed,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.41371583938598633,0.5835715220042204,"[0.0, 0.0, 1.081228256225586, 0.0, 1.0004043579101562, 0.0, 1.0237693786621094, 0.0, 0.0, 0.0, 1.001119613647461, 0.0, 1.2798309326171875, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5108585357666016, 0.0, 1.0838508605957031, 0.0, 0.0, 0.0, 1.0104179382324219, 0.0, 1.0020732879638672, 0.0, 0.99945068359375, 0.0, 0.0, 0.0, 1.5447139739990234, 0.0, 0.0, 0.0, 1.0881423950195312, 0.0, 0.9982585906982422, 0.0, 0.0, 0.0, 0.9281635284423828, 0.0, 0.9965896606445312, 0.0, 1.0211467742919922, 0.0, 1.1103153228759766, 0.0, 1.4469623565673828, 0.0, 1.1048316955566406, 0.0, 0.9071826934814453, 0.0, 0.0, 0.0, 0.9989738464355469, 0.0, 0.9996891021728516, 0.0, 0.9996891021728516, 0.0, 1.0001659393310547, 0.0, 0.9999275207519531, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0001659393310547, 0.0, 0.9999275207519531, 0.0, 0.0, 0.0, 1.0001659393310547, 0.0, 0.9999275207519531, 0.0, 0.9999275207519531, 0.0, 0.9999275207519531, 0.0, 2.0003318786621094, 0.0, 0.0, 0.0, 0.9999275207519531, 0.0, 2.2382736206054688, 0.0, 0.995635986328125, 0.0, 1.9996166229248047, 0.0, 0.0, 0.0]",inf
100,missing,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.78025484085083,0.5708368268642903,"[1.4123916625976562, 1.4057159423828125, 2.083301544189453, 2.0079612731933594, 0.9984970092773438, 2.2394657135009766, 3.4325122833251953, 1.03759765625, 1.9993782043457031, 1.013040542602539, 2.0151138305664062, 2.0911693572998047, 1.0020732879638672, 1.9969940185546875, 0.9210109710693359, 2.521038055419922, 1.4290809631347656, 2.0079612731933594, 2.000570297241211, 0.9992122650146484, 1.9998550415039062, 2.0036697387695312, 0.9999275207519531, 1.9998550415039062, 2.000570297241211, 2.438783645629883, 0.99945068359375, 2.003192901611328, 1.9991397857666016, 0.9982585906982422, 1.5954971313476562, 2.1033287048339844, 0.9884834289550781, 3.3333301544189453, 2.082347869873047, 2.9931068420410156, 2.0143985748291016, 0.9987354278564453, 1.9752979278564453, 2.029895782470703, 0.9958744049072266, 3.639698028564453, 2.095460891723633, 1.096963882446289, 2.0041465759277344, 1.9948482513427734, 2.0127296447753906, 0.9918212890625, 1.9946098327636719, 1.3992786407470703, 2.050638198852539, 2.0551681518554688, 1.993417739868164, 0.9980201721191406, 2.001047134399414, 1.9996166229248047, 2.0134449005126953, 0.980377197265625, 2.4764537811279297, 1.0213851928710938, 1.992940902709961, 2.008676528930664, 1.9812583923339844, 1.0292530059814453, 2.352476119995117, 1.0113716125488281, 2.0034313201904297, 1.4760494232177734, 2.086162567138672, 2.0089149475097656, 1.9876956939697266, 1.0027885437011719, 2.0051002502441406, 1.9986629486083984, 1.9996166229248047, 1.001119613647461, 1.4805793762207031, 2.0987987518310547, 1.992940902709961, 2.086162567138672, 0.9052753448486328, 2.0079612731933594, 1.997232437133789, 1.9998550415039062, 1.0192394256591797, 1.5463829040527344, 2.0914077758789062, 2.0051002502441406, 2.0079612731933594, 0.9908676147460938, 2.0024776458740234, 2.0058155059814453, 0.9953975677490234, 1.9979476928710938, 1.355886459350586, 2.1085739135742188, 2.007007598876953, 1.9998550415039062, 0.9865760803222656, 2.404451370239258]",inf
500,random,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7627425193786621,0.6108722855131858,"[0.0, 1.127004623413086, 0.0, 1.088857650756836, 1.0044574737548828, 0.0, 1.0013580322265625, 0.0, 0.0, 0.9942054748535156, 1.0061264038085938, 0.0, 0.9930133819580078, 0.9255409240722656, 0.0, 1.081705093383789, 1.094818115234375, 0.9968280792236328, 1.0058879852294922, 0.0, 1.9173622131347656, 1.0783672332763672, 0.0, 1.0004043579101562, 0.9984970092773438, 1.9240379333496094, 0.9996891021728516, 1.0068416595458984, 0.0, 2.000093460083008, 0.0, 0.9999275207519531, 0.0, 0.9999275207519531, 1.0001659393310547, 0.0, 1.9998550415039062, 0.9999275207519531, 0.0, 0.0, 1.0001659393310547, 0.0, 1.0004043579101562, 0.0, 0.9996891021728516, 0.0, 1.9993782043457031, 0.0, 1.458883285522461, 2.0074844360351562, 0.0, 1.0137557983398438, 0.0, 0.0, 0.9858608245849609, 1.0058879852294922, 1.0006427764892578, 1.0004043579101562, 0.9992122650146484, 0.9999275207519531, 0.0, 0.9999275207519531, 2.000570297241211, 1.2536048889160156, 1.0073184967041016, 0.9987354278564453, 0.99945068359375, 0.0, 0.0, 0.0, 0.9996891021728516, 0.9999275207519531, 0.0, 1.0001659393310547, 0.9999275207519531, 0.0, 0.9999275207519531, 0.0, 2.000093460083008, 1.0006427764892578, 1.0004043579101562, 0.9999275207519531, 0.9999275207519531, 1.0004043579101562, 0.9996891021728516, 0.9999275207519531, 0.9999275207519531, 0.0, 2.000093460083008, 0.9999275207519531, 0.0, 0.0, 1.9998550415039062, 0.9999275207519531, 1.0001659393310547, 1.5017986297607422, 1.0001659393310547, 0.0, 0.9996891021728516, 0.0, 2.000093460083008, 1.1396408081054688, 0.0, 0.9400844573974609, 1.4162063598632812, 0.0, 1.0228157043457031, 0.0, 0.99945068359375, 1.0001659393310547, 1.0004043579101562, 0.9999275207519531, 0.9999275207519531, 1.0001659393310547, 0.0, 0.99945068359375, 0.9999275207519531, 1.0001659393310547, 1.0004043579101562, 0.9996891021728516, 0.0, 0.9999275207519531, 0.0, 2.155303955078125, 1.0080337524414062, 0.9996891021728516, 0.9999275207519531, 0.9996891021728516, 0.9999275207519531, 1.0008811950683594, 0.9996891021728516, 0.9996891021728516, 1.0006427764892578, 0.99945068359375, 1.0004043579101562, 0.0, 0.0, 1.0006427764892578, 0.9989738464355469, 0.9999275207519531, 0.0, 1.40380859375, 1.0006427764892578, 0.0, 0.9992122650146484, 2.0003318786621094, 0.0, 1.0001659393310547, 0.0, 0.9996891021728516, 1.0001659393310547, 0.9999275207519531, 0.0, 0.9996891021728516, 1.0001659393310547, 0.0, 0.0, 0.0, 0.9999275207519531, 0.9999275207519531, 0.0, 1.0004043579101562, 0.9996891021728516, 1.2111663818359375, 1.0175704956054688, 1.0161399841308594, 0.0, 1.0094642639160156, 0.9999275207519531, 0.0, 0.9996891021728516, 0.0, 1.0001659393310547, 0.9996891021728516, 1.0001659393310547, 1.0001659393310547, 0.0, 0.9996891021728516, 0.0, 0.9999275207519531, 0.9999275207519531, 0.0, 0.0, 1.0006427764892578, 0.0, 0.9996891021728516, 1.0008811950683594, 0.9992122650146484, 1.0001659393310547, 0.0, 2.000570297241211, 0.9989738464355469, 1.0001659393310547, 0.0, 1.0004043579101562, 0.0, 1.9996166229248047, 0.0, 0.0, 0.0, 0.9999275207519531, 2.000093460083008, 0.0, 0.9999275207519531, 0.9999275207519531, 1.001119613647461, 1.2314319610595703, 0.0, 0.0, 0.0, 0.0, 1.0089874267578125, 1.0001659393310547, 1.0001659393310547, 1.0001659393310547, 0.0, 0.99945068359375, 0.9996891021728516, 1.0004043579101562, 0.0, 0.9999275207519531, 1.0001659393310547, 0.9996891021728516, 0.9999275207519531, 0.0, 0.0, 0.9999275207519531, 0.0, 0.9999275207519531, 1.5101432800292969, 0.0, 1.0018348693847656, 0.9996891021728516, 0.9999275207519531, 0.0, 1.0001659393310547, 0.9999275207519531, 0.9999275207519531, 0.9999275207519531, 0.9999275207519531, 0.9999275207519531, 0.0, 0.0, 2.000093460083008, 0.9999275207519531, 0.9999275207519531, 0.0, 1.0001659393310547, 0.9999275207519531, 1.0001659393310547, 0.0, 1.9998550415039062, 0.0, 2.000093460083008, 1.0001659393310547, 0.9999275207519531, 1.0001659393310547, 0.0, 0.9996891021728516, 0.0, 0.9999275207519531, 1.0001659393310547, 0.9999275207519531, 0.9999275207519531, 0.0, 0.9999275207519531, 1.0001659393310547, 0.9999275207519531, 0.0, 2.0835399627685547, 0.0, 0.9992122650146484, 0.0, 0.9539127349853516, 0.0, 1.0569095611572266, 0.0, 1.0900497436523438, 0.0, 1.0020732879638672, 1.0056495666503906, 0.9858608245849609, 0.0, 1.016855239868164, 0.9894371032714844, 0.0, 0.9973049163818359, 1.0154247283935547, 1.9788742065429688, 0.0, 0.0, 0.0, 0.0, 2.5610923767089844, 1.001596450805664, 0.0, 1.0018348693847656, 0.0, 1.004934310913086, 1.0190010070800781, 0.9820461273193359, 0.0, 1.0004043579101562, 0.0, 1.0097026824951172, 1.9843578338623047, 0.0, 0.0, 1.0099411010742188, 0.0, 0.9882450103759766, 0.9975433349609375, 1.9245147705078125, 0.9996891021728516, 1.0771751403808594, 0.0, 0.0, 1.003265380859375, 0.0, 0.9949207305908203, 0.0, 2.0041465759277344, 0.9963512420654297, 1.0039806365966797, 0.0, 2.009868621826172, 0.9903907775878906, 0.0, 0.9973049163818359, 1.9993782043457031, 1.0082721710205078, 0.0, 1.321554183959961, 1.09100341796875, 2.0017623901367188, 0.0, 0.9937286376953125, 1.0008811950683594, 1.0776519775390625, 1.010894775390625, 0.9965896606445312, 1.0042190551757812, 0.0, 1.001596450805664, 1.9872188568115234, 0.0, 1.0023117065429688, 1.9216537475585938, 0.0, 0.99945068359375, 1.0004043579101562, 0.9999275207519531, 0.9999275207519531, 1.5010833740234375, 1.0008811950683594, 0.9999275207519531, 2.000093460083008, 0.9999275207519531, 2.000093460083008, 0.0, 0.9999275207519531, 0.9999275207519531, 1.0001659393310547, 0.9999275207519531, 0.9999275207519531, 0.0, 0.9999275207519531, 1.0001659393310547, 0.9999275207519531, 0.9999275207519531, 0.0, 0.0, 1.9998550415039062, 0.0, 0.0, 0.9999275207519531, 0.0, 1.0001659393310547, 0.9999275207519531, 0.0, 0.0, 0.9999275207519531, 1.0004043579101562, 0.0, 0.9999275207519531, 1.1892318725585938, 0.0, 1.007080078125, 1.0001659393310547, 0.0, 0.0, 0.99945068359375, 0.9999275207519531, 1.0006427764892578, 0.9999275207519531, 1.0004043579101562, 0.9996891021728516, 0.9996891021728516, 0.9999275207519531, 0.0, 0.9996891021728516, 1.0006427764892578, 1.0001659393310547, 0.0, 0.9999275207519531, 1.0592937469482422, 1.0225772857666016, 0.0, 0.9965896606445312, 0.0, 0.9999275207519531, 0.9961128234863281, 0.0, 2.0062923431396484, 0.0, 0.9951591491699219, 1.0023117065429688, 0.0, 2.0055770874023438, 0.0, 0.0, 0.9934902191162109, 0.0, 2.0067691802978516, 0.0, 0.0, 0.9934902191162109, 1.9214153289794922, 0.99945068359375, 1.0001659393310547, 1.9993782043457031, 0.9999275207519531, 0.9999275207519531, 1.0001659393310547, 0.0, 1.9998550415039062, 0.0, 0.9999275207519531, 1.0001659393310547, 0.0, 0.0, 0.9996891021728516, 1.0001659393310547, 0.0, 0.9999275207519531, 0.0, 0.9999275207519531, 1.0004043579101562, 1.0001659393310547, 0.99945068359375, 0.9999275207519531, 0.0, 1.0001659393310547, 0.9999275207519531, 1.0001659393310547, 1.0001659393310547, 0.0, 0.0, 0.9999275207519531, 0.0, 1.9998550415039062, 0.0, 1.0001659393310547, 0.0, 0.0, 0.0, 0.9996891021728516, 0.0, 1.0001659393310547, 1.0008811950683594, 2.2287368774414062, 0.0, 0.0, 2.0079612731933594, 0.9989738464355469, 0.0, 0.9999275207519531, 0.0, 0.9996891021728516, 0.9999275207519531, 0.0, 0.0, 2.000570297241211, 0.0, 0.9999275207519531, 0.0, 0.0, 0.0, 0.9996891021728516, 1.5034675598144531, 1.0018348693847656, 0.9996891021728516, 1.0008811950683594, 1.2011528015136719, 0.0, 1.0058879852294922, 1.0001659393310547, 0.0, 0.9996891021728516, 0.0]",inf
